EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2013-07-27,99,194.202.30.27,3,,1366,iterate,0,0
2013-07-31,25,28.27.189.93,6,Reduced content-based parallelism,1440,disintermediate,1,1
2013-07-31,62,167.245.96.137,4,,1440,matrix,0,0
2013-07-31,62,23.99.114.47,17,Total didactic productivity,1440,deliver,1,0
2013-07-18,62,178.182.105.153,13,Virtual object-oriented flexibility,1536,monetize,0,0
2013-07-23,25,151.71.95.208,6,,1920,synergize,0,0
2013-07-28,62,68.19.186.95,5,Multi-channeled contextually-based middleware,1536,re-intermediate,1,1
2013-07-02,10,156.101.113.133,12,Implemented intangible artificial intelligence,1920,transform,0,0
2013-07-05,10,74.189.166.63,7,User-friendly full-range definition,1280,transition,0,0
2013-07-29,44,188.29.61.238,5,Customer-focused 4thgeneration Local Area Network,1440,empower,0,0
2013-07-28,25,97.236.57.131,11,,1920,streamline,0,0
2013-07-15,62,182.95.26.65,4,Optimized composite archive,1366,aggregate,0,0
2013-07-15,25,27.248.146.197,18,Proactive real-time matrices,1536,incubate,0,0
2013-07-29,25,57.239.81.13,4,Function-based zero administration open architecture,1536,drive,0,0
2013-07-08,10,38.232.34.159,3,Polarized 3rdgeneration capability,1280,revolutionize,0,0
2013-07-28,44,27.136.222.17,4,,1440,unleash,0,0
2013-07-20,62,174.249.52.201,1,,1440,re-contextualize,0,0
2013-07-03,44,109.21.104.246,13,,1920,reinvent,1,0
2013-07-28,44,78.141.187.201,12,Optional context-sensitive software,1536,drive,1,0
2013-07-11,62,150.98.254.188,19,Vision-oriented directional application,1366,matrix,0,0
2013-07-02,44,29.141.41.12,16,Optimized local application,1440,empower,0,0
2013-07-19,62,32.4.120.166,19,Multi-tiered cohesive interface,1280,synergize,0,0
2013-07-27,25,211.80.81.167,15,Multi-tiered needs-based complexity,1366,monetize,0,0
2013-07-24,62,5.32.53.232,14,Total asymmetric extranet,1920,cultivate,0,0
2013-07-22,10,109.21.104.246,4,Multi-channeled bi-directional collaboration,1536,disintermediate,0,0
2013-07-18,44,173.124.61.117,3,Balanced solution-oriented installation,1920,matrix,0,0
2013-07-16,10,83.241.98.137,3,Function-based mobile instruction set,1280,iterate,0,0
2013-07-22,25,205.73.123.47,17,Advanced regional installation,1440,incubate,0,0
2013-07-30,62,73.184.27.116,13,,1366,incentivize,0,0
2013-07-29,44,67.136.77.126,7,Organized bi-directional alliance,1280,expedite,0,0
2013-07-22,25,219.158.174.18,15,Function-based 6thgeneration emulation,1920,unleash,1,0
2013-07-20,99,1.13.16.41,13,Face-to-face mission-critical concept,1536,re-intermediate,0,0
2013-07-09,25,109.248.115.76,16,Horizontal local project,1920,enhance,0,1
2013-07-10,62,196.111.57.28,16,Front-line zero-defect middleware,1440,synthesize,0,0
2013-07-08,25,130.74.93.208,9,Optional dedicated encryption,1366,revolutionize,1,0
2013-07-08,25,203.154.202.73,3,Managed empowering interface,1280,benchmark,0,0
2013-07-29,10,170.253.63.237,15,Focused methodical model,1366,whiteboard,0,0
2013-07-01,44,214.238.24.45,11,,1280,redefine,1,0
2013-07-06,10,30.138.115.189,5,Universal 24hour process improvement,1536,repurpose,0,0
2013-07-22,10,101.199.5.231,5,User-friendly intangible workforce,1536,synergize,0,0
2013-07-04,10,120.47.152.199,1,Enhanced multi-state functionalities,1366,re-intermediate,0,0
2013-07-09,62,160.135.255.146,3,Re-contextualized solution-oriented functionalities,1440,implement,1,1
2013-07-17,44,179.164.210.175,9,Organic attitude-oriented instruction set,1280,re-contextualize,0,0
2013-07-02,25,51.80.215.14,8,Programmable user-facing capacity,1280,enhance,0,1
2013-07-12,44,39.20.109.51,4,Organized directional utilization,1920,redefine,0,0
2013-07-24,25,69.59.130.12,5,Centralized exuding leverage,1536,integrate,0,0
2013-07-26,62,94.240.151.23,10,Right-sized intangible moderator,1920,integrate,0,0
2013-07-16,44,73.184.27.116,16,Inverse tangible initiative,1440,strategize,0,1
2013-07-13,10,57.215.111.191,4,Front-line eco-centric implementation,1280,reinvent,0,1
2013-07-25,25,51.80.215.14,18,Inverse explicit approach,1920,monetize,0,0
2013-07-21,62,91.143.239.222,16,,1440,incubate,0,0
2013-07-28,25,88.74.3.54,7,Stand-alone non-volatile flexibility,1440,repurpose,0,0
2013-07-19,25,62.205.215.118,5,Progressive 5thgeneration adapter,1920,engage,0,0
2013-07-23,62,97.206.104.236,1,,1280,generate,0,0
2013-07-23,25,215.61.118.60,5,Synchronized secondary architecture,1536,whiteboard,0,0
2013-07-27,10,122.20.7.98,8,Streamlined tangible emulation,1536,envisioneer,0,0
2013-07-18,25,153.111.243.226,4,Business-focused object-oriented attitude,1920,extend,1,1
2013-07-07,62,76.100.80.134,17,Reactive demand-driven system engine,1280,expedite,0,0
2013-07-09,99,173.30.214.244,7,Adaptive client-driven knowledgebase,1366,implement,0,0
2013-07-30,44,64.149.72.166,13,,1536,harness,0,0
2013-07-08,25,31.170.55.31,17,Open-source coherent superstructure,1366,generate,0,0
2013-07-26,62,91.29.103.40,9,Advanced bottom-line array,1440,enhance,0,0
2013-07-29,10,79.248.228.75,8,,1280,enhance,0,0
2013-07-07,25,101.114.171.181,14,Re-engineered well-modulated solution,1280,generate,0,0
2013-07-10,62,170.165.207.76,6,Progressive homogeneous monitoring,1366,transition,0,0
2013-07-02,62,58.24.25.232,6,,1440,evolve,0,0
2013-07-29,62,160.135.255.146,6,,1280,strategize,0,0
2013-07-03,99,164.255.170.68,10,Cloned global hardware,1536,generate,0,0
2013-07-26,25,152.163.86.7,19,Enhanced coherent standardization,1366,disintermediate,0,0
2013-07-21,62,199.45.220.112,16,Re-engineered regional extranet,1280,strategize,0,0
2013-07-03,44,192.245.57.240,8,Managed 24/7 success,1440,exploit,0,0
2013-07-11,99,75.172.165.215,3,Total local moratorium,1920,monetize,0,0
2013-07-16,44,110.107.13.182,7,Enterprise-wide attitude-oriented flexibility,1536,redefine,0,0
2013-07-09,10,51.80.215.14,14,Right-sized asymmetric hub,1280,matrix,0,0
2013-07-08,62,215.132.28.141,1,Fundamental heuristic help-desk,1440,target,0,0
2013-07-25,44,36.61.143.125,5,,1920,incentivize,0,0
2013-07-23,62,162.253.187.252,2,Assimilated even-keeled attitude,1440,innovate,0,0
2013-07-25,25,35.229.47.77,8,,1280,reinvent,1,0
2013-07-23,44,4.217.153.209,13,Customizable heuristic standardization,1280,incentivize,0,0
2013-07-27,25,206.136.216.156,7,Programmable 6thgeneration time-frame,1920,cultivate,0,0
2013-07-09,99,85.146.149.100,12,Balanced intermediate Graphic Interface,1280,envisioneer,0,0
2013-07-29,25,210.101.162.143,18,Sharable client-server utilization,1536,integrate,0,0
2013-07-06,62,101.199.5.231,19,Horizontal holistic info-mediaries,1536,innovate,0,0
2013-07-30,44,101.252.116.230,2,Realigned transitional process improvement,1366,morph,0,0
2013-07-09,10,31.170.55.31,5,,1536,benchmark,1,0
2013-07-11,44,108.240.40.202,14,De-engineered global infrastructure,1280,streamline,1,0
2013-07-22,25,92.175.160.139,8,,1280,leverage,0,0
2013-07-26,25,171.6.102.203,18,Innovative tertiary infrastructure,1280,revolutionize,0,0
2013-07-17,62,48.152.127.153,12,Devolved tangible toolset,1440,envisioneer,0,0
2013-07-23,62,28.225.52.42,3,Compatible local info-mediaries,1536,mesh,0,0
2013-07-25,25,51.80.215.14,18,Down-sized 5thgeneration standardization,1366,visualize,0,0
2013-07-30,62,40.110.58.3,1,Public-key zero tolerance extranet,1920,cultivate,0,0
2013-07-27,62,8.149.109.86,16,Total dedicated time-frame,1440,utilize,0,0
2013-07-13,44,28.54.152.163,7,Stand-alone global capacity,1280,extend,1,0
2013-07-24,10,3.128.239.148,8,,1280,grow,0,0
2013-07-27,44,126.108.49.250,13,Operative secondary encoding,1536,engage,0,0
2013-07-08,62,60.199.9.182,4,Open-architected stable service-desk,1920,empower,0,0
2013-07-28,44,129.120.186.18,15,Polarized static middleware,1920,deploy,0,0
2013-07-05,62,218.234.172.57,3,,1536,transform,1,0
2013-07-24,62,23.99.114.47,4,Configurable static function,1536,aggregate,1,0
2013-07-06,10,3.43.181.121,14,,1440,engineer,0,0
2013-07-21,62,83.204.77.86,2,Re-contextualized multi-tasking strategy,1366,innovate,0,0
2013-07-28,25,25.164.27.167,19,,1440,synthesize,0,1
2013-07-13,10,71.129.197.49,16,Re-engineered zero-defect focus group,1280,innovate,1,0
2013-07-02,25,179.56.241.210,19,Team-oriented didactic firmware,1536,transition,0,0
2013-07-05,62,108.198.2.225,2,Synergistic transitional project,1280,innovate,0,0
2013-07-05,62,26.212.126.242,1,Multi-lateral interactive system engine,1920,evolve,0,0
2013-07-17,10,135.228.47.45,9,Total logistical initiative,1536,deliver,0,0
2013-07-07,25,173.234.199.169,11,,1536,harness,0,0
2013-07-26,99,199.106.12.60,18,Synchronized empowering support,1920,generate,0,0
2013-07-18,62,170.23.73.128,19,Object-based local core,1366,synthesize,0,0
2013-07-09,99,212.15.225.41,2,Operative client-server portal,1920,generate,0,0
2013-07-04,10,57.218.157.12,2,Multi-layered client-server leverage,1920,expedite,0,0
2013-07-13,44,72.201.188.15,10,User-friendly intangible instruction set,1280,facilitate,0,1
2013-07-28,99,132.230.131.91,14,Mandatory zero-defect architecture,1280,enable,0,0
2013-07-10,62,23.144.217.224,9,Persistent zero administration architecture,1366,iterate,0,0
2013-07-28,44,40.198.7.118,17,Re-contextualized cohesive throughput,1366,enhance,0,0
2013-07-30,10,202.140.83.243,5,Proactive object-oriented Internet solution,1280,streamline,0,0
2013-07-17,62,59.114.196.151,15,Ergonomic intangible adapter,1280,evolve,0,0
2013-07-17,10,133.254.192.215,19,Function-based tangible core,1440,maximize,0,0
2013-07-07,62,24.97.101.146,7,Profit-focused 24hour instruction set,1536,enable,0,0
2013-07-06,44,25.164.27.167,14,Face-to-face intangible alliance,1366,scale,0,0
2013-07-24,44,198.166.213.129,18,Public-key value-added system engine,1536,incentivize,0,0
2013-07-13,44,171.54.9.76,16,Optimized tertiary matrices,1440,cultivate,0,0
2013-07-23,10,8.125.76.187,12,Streamlined systematic groupware,1920,iterate,0,0
2013-07-12,44,170.253.63.237,11,Profound value-added infrastructure,1920,grow,0,0
2013-07-07,62,29.18.126.16,19,Implemented multi-state challenge,1440,unleash,0,0
2013-07-03,10,209.79.80.121,2,,1920,re-intermediate,0,0
2013-07-15,44,190.161.73.55,13,,1536,evolve,0,0
2013-07-07,44,32.246.91.122,17,Re-engineered fault-tolerant adapter,1366,synthesize,0,0
2013-07-06,62,70.211.175.102,13,Fully-configurable hybrid budgetary management,1920,drive,0,0
2013-07-07,44,91.206.18.123,16,,1440,leverage,0,0
2013-07-25,44,119.39.140.141,15,,1920,target,0,0
2013-07-03,44,184.14.76.165,5,Synchronized neutral challenge,1440,aggregate,1,0
2013-07-15,25,53.63.110.36,5,,1536,drive,1,0
2013-07-07,10,208.149.178.66,5,Open-source actuating collaboration,1536,scale,1,0
2013-07-31,62,70.76.104.154,2,Optimized full-range knowledge user,1536,revolutionize,0,0
2013-07-30,62,111.34.180.183,19,Open-architected web-enabled initiative,1440,aggregate,0,0
2013-07-17,25,188.229.98.118,11,,1440,seize,0,0
2013-07-02,99,101.252.14.123,9,,1440,transition,0,0
2013-07-30,44,91.33.184.222,13,Exclusive tangible architecture,1920,syndicate,1,0
2013-07-29,62,37.241.244.26,13,Multi-layered contextually-based matrices,1280,engage,1,0
2013-07-10,44,155.142.114.35,8,Self-enabling systematic service-desk,1440,envisioneer,0,0
2013-07-12,25,198.78.250.150,13,Sharable transitional utilization,1280,engineer,0,1
2013-07-29,99,190.161.73.55,2,Synergized background capability,1366,incubate,0,0
2013-07-23,44,101.108.108.178,7,Synergistic didactic success,1366,enhance,0,0
2013-07-07,25,30.94.146.9,7,,1440,facilitate,0,0
2013-07-19,10,40.110.58.3,11,Robust dynamic protocol,1280,repurpose,1,0
2013-07-29,10,130.172.202.169,11,Cross-group incremental projection,1536,enhance,0,0
2013-07-10,62,101.108.108.178,18,Multi-layered neutral structure,1366,reinvent,0,0
2013-07-09,62,216.246.50.37,18,,1280,streamline,1,0
2013-07-26,99,167.79.172.206,9,Self-enabling contextually-based throughput,1440,seize,0,0
2013-07-16,62,9.212.240.63,17,,1440,extend,0,0
2013-07-05,44,32.245.106.90,1,Organized methodical forecast,1280,target,0,0
2013-07-13,25,111.217.4.89,4,Monitored bottom-line knowledge user,1280,engage,0,0
2013-07-10,99,53.63.110.36,16,Devolved static encoding,1536,whiteboard,0,0
2013-07-19,62,208.97.245.110,15,Multi-lateral methodical groupware,1366,mesh,0,0
2013-07-01,10,39.199.153.6,12,Universal upward-trending hardware,1920,engage,0,0
2013-07-29,44,108.231.169.131,13,Networked fault-tolerant installation,1920,empower,0,0
2013-07-16,99,47.234.221.195,5,Reactive fresh-thinking service-desk,1536,brand,0,0
2013-07-23,44,215.132.28.141,11,Down-sized coherent time-frame,1280,integrate,0,0
2013-07-13,62,108.231.169.131,8,Face-to-face cohesive toolset,1536,facilitate,0,0
2013-07-16,62,66.160.133.48,11,Horizontal even-keeled challenge,1280,extend,0,0
2013-07-06,44,202.192.89.113,15,Ameliorated foreground open system,1366,synergize,0,0
2013-07-06,44,43.91.0.124,6,Stand-alone asymmetric encoding,1366,leverage,0,0
2013-07-14,25,189.168.20.0,19,Advanced leadingedge website,1366,transition,1,0
2013-07-28,62,129.212.190.104,4,Innovative 24/7 core,1366,maximize,0,0
2013-07-10,44,27.36.5.19,19,Profit-focused high-level productivity,1280,syndicate,0,1
2013-07-12,44,191.147.205.54,15,Re-contextualized maximized benchmark,1440,maximize,0,0
2013-07-03,62,21.216.223.148,16,Mandatory 5thgeneration application,1280,synergize,0,0
2013-07-04,62,66.33.141.136,11,Reverse-engineered 3rdgeneration hardware,1920,matrix,0,0
2013-07-12,99,163.158.162.59,19,,1366,innovate,0,0
2013-07-04,44,150.72.36.202,13,Cross-group tertiary monitoring,1536,incubate,0,0
2013-07-24,44,91.33.184.222,7,Quality-focused scalable process improvement,1366,e-enable,0,0
2013-07-27,25,197.240.123.149,11,Intuitive secondary function,1440,expedite,0,0
2013-07-23,62,28.54.152.163,17,Fully-configurable systemic structure,1920,extend,0,0
2013-07-01,10,97.115.6.41,8,De-engineered dedicated open system,1280,utilize,0,0
2013-07-08,44,92.175.160.139,1,Object-based composite function,1920,revolutionize,0,0
2013-07-25,25,150.218.79.236,19,Advanced bandwidth-monitored framework,1280,exploit,0,0
2013-07-30,44,212.72.16.22,16,Total demand-driven archive,1440,integrate,0,0
2013-07-05,62,44.198.250.103,7,,1440,visualize,0,0
2013-07-26,44,170.116.249.239,14,,1440,enhance,0,0
2013-07-01,62,84.37.0.23,12,Multi-channeled attitude-oriented interface,1536,disintermediate,0,0
2013-07-27,62,134.14.180.136,16,Centralized solution-oriented groupware,1280,re-contextualize,0,0
2013-07-21,10,32.221.190.218,4,Right-sized real-time toolset,1440,envisioneer,0,0
2013-07-26,62,62.185.238.74,14,Future-proofed fresh-thinking matrix,1280,incentivize,0,0
2013-07-23,99,167.254.250.101,4,Versatile directional core,1280,integrate,0,0
2013-07-15,10,66.2.193.165,17,Monitored secondary definition,1440,enable,0,0
2013-07-25,99,8.125.76.187,13,Face-to-face modular ability,1536,innovate,0,0
2013-07-12,44,18.217.208.90,5,Total logistical challenge,1280,innovate,0,0
2013-07-14,25,7.7.241.123,7,Centralized 4thgeneration service-desk,1366,enhance,0,0
2013-07-05,10,159.42.214.44,1,Total value-added emulation,1366,e-enable,0,0
2013-07-03,25,17.152.98.5,3,Expanded 5thgeneration artificial intelligence,1920,enhance,0,0
2013-07-16,10,144.50.62.249,17,Innovative homogeneous frame,1280,implement,0,0
2013-07-02,44,5.195.20.130,14,Fully-configurable even-keeled neural-net,1280,evolve,0,0
2013-07-03,10,129.1.170.86,1,,1280,generate,0,0
2013-07-23,99,139.217.41.214,17,Intuitive national implementation,1920,matrix,0,0
2013-07-29,62,117.229.240.250,18,Re-engineered responsive concept,1920,empower,0,0
2013-07-15,44,215.243.19.62,16,Streamlined multimedia portal,1536,revolutionize,0,0
2013-07-11,44,125.20.186.182,5,User-centric eco-centric orchestration,1536,engineer,0,0
2013-07-25,10,69.163.225.184,5,Polarized cohesive architecture,1440,synthesize,0,0
2013-07-15,44,66.33.141.136,12,,1366,disintermediate,0,0
2013-07-30,10,156.101.113.133,7,,1920,incubate,0,0
2013-07-01,44,169.226.157.4,14,Profit-focused 24/7 firmware,1280,grow,0,0
2013-07-30,62,106.200.155.102,5,,1920,incubate,0,1
2013-07-05,62,130.172.202.169,14,Managed high-level support,1536,reinvent,0,0
2013-07-03,62,176.165.35.163,6,Diverse attitude-oriented firmware,1440,drive,0,0
2013-07-22,44,183.249.224.130,14,Mandatory bottom-line structure,1440,repurpose,0,0
2013-07-02,10,37.218.177.49,11,Enhanced zero tolerance frame,1440,orchestrate,1,0
2013-07-16,10,4.117.210.0,1,Focused asynchronous functionalities,1536,repurpose,0,0
2013-07-26,10,65.253.84.14,19,,1280,deploy,0,1
2013-07-16,10,24.195.116.225,8,Virtual secondary migration,1536,enable,0,0
2013-07-11,25,36.61.143.125,5,,1536,orchestrate,0,0
2013-07-06,25,25.164.27.167,6,,1536,matrix,0,0
2013-07-03,62,14.41.119.83,18,Enhanced zero tolerance Graphic Interface,1536,redefine,0,0
2013-07-22,10,24.48.212.173,1,Visionary regional open architecture,1366,engage,0,0
2013-07-20,44,110.107.13.182,12,Persevering multi-state architecture,1920,leverage,0,0
2013-07-04,44,13.159.19.76,16,Devolved explicit time-frame,1920,drive,0,0
2013-07-03,44,173.34.15.214,2,Ergonomic tangible function,1366,embrace,0,0
2013-07-11,25,170.32.110.92,4,Realigned eco-centric algorithm,1536,expedite,1,0
2013-07-05,62,84.90.236.119,11,Secured optimizing hierarchy,1536,drive,0,0
2013-07-16,62,149.131.153.167,3,Synchronized modular emulation,1280,aggregate,0,0
2013-07-09,10,158.189.39.245,18,Front-line tertiary knowledge user,1440,maximize,0,0
2013-07-06,10,191.147.205.54,16,Open-source fresh-thinking utilization,1920,incentivize,0,0
2013-07-14,25,141.164.143.122,6,,1440,mesh,0,0
2013-07-29,10,140.129.226.34,5,Function-based coherent frame,1440,matrix,1,0
2013-07-16,10,46.254.13.206,16,Customizable composite knowledge user,1440,disintermediate,1,0
2013-07-11,44,189.120.63.34,9,Extended demand-driven neural-net,1280,mesh,1,0
2013-07-11,44,101.132.247.216,3,,1536,aggregate,0,0
2013-07-30,99,119.11.168.136,4,Operative content-based project,1536,incubate,1,0
2013-07-30,62,149.248.248.83,12,Enterprise-wide contextually-based flexibility,1920,envisioneer,0,0
2013-07-13,25,55.162.103.9,18,Self-enabling needs-based open system,1280,evolve,0,0
2013-07-27,25,57.218.157.12,3,Multi-lateral local initiative,1536,redefine,1,0
2013-07-02,62,18.60.211.186,5,Sharable zero-defect database,1280,aggregate,0,0
2013-07-11,62,32.245.106.90,10,Programmable discrete time-frame,1536,orchestrate,0,0
2013-07-24,25,5.32.53.232,3,Optimized stable array,1920,engineer,0,0
2013-07-11,10,42.111.184.3,4,,1536,orchestrate,0,0
2013-07-13,62,55.239.25.91,10,,1440,evolve,0,0
2013-07-10,44,28.225.52.42,3,Exclusive even-keeled moratorium,1366,enhance,0,0
2013-07-24,62,164.249.30.194,6,Reverse-engineered fault-tolerant infrastructure,1440,syndicate,0,0
2013-07-12,44,190.198.250.25,8,,1536,reinvent,1,0
2013-07-20,99,114.56.169.227,12,,1536,disintermediate,0,0
2013-07-27,25,212.15.225.41,13,,1920,drive,0,0
